term,2_埔里家樂福,3_新仁家樂福,4_頭份大潤發,6_楠梓家樂福,7_土城青雲,8_高雄成功家樂福,9_新竹大魯閣,10_青海家樂福,11_斗六家樂福,12_東海Jmall,13_新楠家樂福,14_桃園春日家樂福,15_苗栗家樂福,16_彰化家樂福,17_永康中正家樂福,18_基隆愛買,19_台中大魯閣,20_宜蘭家樂福,21_新竹忠孝,22_高雄美術南三,23_嘉義北門家樂福,24_高雄三多三,25_板橋南雅愛買,26_桃園愛買,27_員林大潤發,28_基隆仁二,29_樹林家樂福,30_南投家樂福,31_仁德中山,32_安平家樂福,33_高雄鼎山家樂福,34_屏東家樂福,35_竹南家樂福,36_重新家樂福,37_台中黎明,38_林口家樂福,39_清水中山,40_三峽大學,41_嘉義大潤發,42_三重龍門,43_太平中山,44_台中文心家樂福,45_蘆洲家樂福,46_豐原源豐,47_淡水中山,48_桃園南平,49_台中文心崇德,50_大里大買家,51_台中美村南,52_捷運七張,53_八德家樂福,54_鳳山五甲,55_新竹林森,56_台北安居,57_台南中華東,58_高雄華夏,59_新莊輔大,60_台中中華,61_中壢中美,62_高雄鳳山,63_台北士林中正,64_中和德光,65_中壢家樂福,66_台北天母,67_台北興隆,68_板橋捷運新埔,69_台北民權龍江,70_台北桂林家樂福,71_台北信義,72_台北捷運後山埤
任性,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
告,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022851675056435603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014475845090320505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011690188525014613,0,0,0,0,0,0.0009429023505217653,0,0,0.001052310193507927,0.0009935200797008363,0,0,0.0005071273435337708
節省,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056557504840592,0,0.0016851674142605555,0,0,0,0.0021653700712342744,0.0012800646131559182,0,0,0,0,0,0,0,0,0.001245558523583889,0,0,0.0015897805794910904,0,0,0,0,0,0.0008500844522976097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009470362328075851,0.0017882550588283052,0,0,0.0004563939149662171
成本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016849128193268254,0,0,0,0.0018812576736115232,0,0,0,0,0,0.0012784237229514772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010833084918268603,0,0,0
要不然,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0.0017276856186228275,0,0,0,0,0,0,0,0,0,0.0016204110213880768,0,0,0,0,0.001926148949951865,0,0,0,0,0,0,0,0,0,0,0,0,0.0012746677957448623,0,0,0,0,0,0,0,0,0,0,0,0,0
筷子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056557504840592,0,0,0,0,0.0019226742310355332,0,0,0,0,0.001424557237316233,0,0,0,0.0013374344557623458,0,0,0,0.001390672137982012,0,0,0,0,0,0,0.0008500844522976097,0,0,0,0.0009787443130314126,0,0.0009536566592020456,0,0.0010693484898256606,0,0,0,0,0,0,0,0,0,0,0,0.0009127878299324342
彩色,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈哈哈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002381026366106247,0,0,0,0.0016509555639552026,0,0,0.0014820240071429856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011724177193305062,0,0,0.001422895636201631,0,0.0012216463086504612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小小,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001936633538822526,0,0,0,0,0,0.002039100921829009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010760791861108012,0,0.0009535986283420922,0,0,0,0,0,0,0.0009707558544727522,0.0008980461117109784,0,0,0.0012229059472256476,0.0010203216791148937,0.000604059677469722,0,0.001598181587428779,0,0.0009721551421909112,0,0.0008419883019911918,0,0,0
工讀生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022851675056435603,0,0,0,0.0015844889673277645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013656106114806861,0,0.001172463475271263,0.001087542991240683,0,0,0,0,0,0.0012039479331926927,0,0,0,0,0,0,0,0,0,0.0005071273435337708
胃口,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0,0,0,0,0,0,0,0.0018620817638483158,0,0,0,0,0,0,0,0.001926148949951865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010833084918268603,0,0,0.0005529584845966641
市區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018812576736115232,0,0,0,0,0,0,0,0,0,0,0,0,0.0013127535581744555,0.000777187731261366,0,0,0,0,0,0.0010833084918268603,0,0,0
聊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022006139983525457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880850969442212,0,0,0,0,0,0,0.002728891958194447,0,0,0,0,0,0,0,0.0011442535646528913,0,0,0.000686398410144446,0,0,0.0030736517042497624,0,0,0,0.0012428361239428729,0,0.0004883631192775364
丹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
繞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714307909831874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157192878103602,0,0,0,0,0,0,0,0,0,0.0011935119568139624,0,0,0.0012380626084307585,0,0,0,0.0011308454578881698,0,0,0.00239046466881874,0,0,0,0,0
最佳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015090958294840264,0,0,0,0,0,0,0,0,0,0,0.0015283665380067197,0,0,0,0,0,0.002591205978210721,0,0,0,0,0,0,0,0,0,0.0007036124889141011,0,0
主廚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022851675056435603,0.0022105821773343607,0,0.003340229103212465,0,0,0,0,0,0,0,0,0,0,0.0029722113308697285,0,0,0,0.0015452613278453783,0,0,0,0,0.0011252168028849344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011471129136437763,0,0,0,0,0
大眾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026225714031638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012481181976792672,0,0,0,0,0,0,0,0,0.0010821214350139855,0,0,0.0012076832940850297,0,0,0,0
收餐盤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782760600087168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014277663042067863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015716138317135313,0,0
最差,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002381026366106247,0,0,0,0,0,0,0,0,0.0016675564243267983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012216463086504612,0,0.0011935119568139624,0,0,0,0,0,0,0,0,0.001108546032080883,0,0,0.0010351965443152315,0,0,0
很糟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056557504840592,0,0,0,0.0014259754127640342,0,0,0,0,0,0.002849114474632466,0,0,0,0.0013374344557623458,0,0,0,0.001390672137982012,0,0.0013577178219160875,0,0,0,0,0.0017001689045952194,0,0,0,0,0,0,0.0010520692634017424,0,0,0,0.0006414654286258273,0,0,0,0,0,0,0,0,0.0004563939149662171
回饋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782760600087168,0,0,0,0,0,0,0,0,0.0019489117727106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007858069158567656,0,0
少數,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002124978308720222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286997732194465,0,0,0,0.0014028885232451516,0.0011807318643985917,0.0016043874168277883,0,0,0.000878366404761801,0,0,0,0,0,0,0,0,0,0,0.0006628067138484705,0,0,0,0.0010667008230800972,0,0.0009238747765440916,0,0,0
死鹹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022006139983525457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001431118253830577,0,0,0,0,0,0,0.0012227583963721961,0,0,0,0,0,0,0,0.0010473028014024927,0,0,0,0,0,0,0.002059195230433338,0,0,0,0.001104668576470305,0,0.0019135176652341423,0,0,0.0004883631192775364
期望,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002381026366106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030166163965311523,0.0014420737947765227,0,0,0.0018406047325116549,0,0,0,0,0,0.000984204667058161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007581187949682291,0
娃娃,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
騎車,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016204110213880768,0,0,0,0,0,0,0,0,0,0,0.001029946708549929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023201339624420187,0.0012507821289417156,0,0,0,0,0
所有人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782760600087168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014235716180394508,0,0,0,0,0,0,0,0,0,0,0.0007858069158567656,0,0
剩下,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022006139983525457,0,0.0018032089998265268,0,0,0,0,0.0013697298032641179,0,0,0,0,0,0.0016843160987390637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010473028014024927,0.0011030785533303691,0,0,0,0,0,0.000686398410144446,0,0,0,0,0,0,0.0006214180619714364,0,0
心急如焚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
友人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056557504840592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026748689115246916,0,0,0,0,0,0,0,0,0,0,0.0008500844522976097,0.0012289938242140475,0.0012614639384601254,0,0,0,0,0,0,0,0.0010835040106819006,0,0.001953484217008486,0,0,0,0.0009470362328075851,0.0008941275294141526,0,0,0.0009127878299324342
巷子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
此時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大叔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
開坐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491687299219857,0,0,0,0,0,0,0.0015509027738218322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018812576736115232,0.0012269071784422978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007933532360716024,0
改去,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憾事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
起伏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002989280393663464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014984050335995701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
分是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782760600087168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008679770523782859,0,0,0,0,0,0,0.0007858069158567656,0,0
公司制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
人情,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002989280393663464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015292205612828518,0,0,0,0,0,0,0,0,0,0,0,0,0
而非,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782760600087168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012904079613586634,0.0014235716180394508,0,0,0,0,0,0,0,0,0,0,0,0,0
喜愛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056557504840592,0,0,0,0,0,0,0,0.0019422268503342,0,0,0,0.0014161070708071895,0,0,0,0.001245558523583889,0,0.001390672137982012,0,0,0,0,0,0,0,0.002457987648428095,0,0,0.0009787443130314126,0,0,0,0,0,0,0,0,0,0,0,0.0009470362328075851,0,0.0005807388210506679,0,0.0004563939149662171
灰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002782760600087168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017069068762313626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008860309750677542,0
葉菜類,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026225714031638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017055284615346475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001345577150868219,0,0,0,0,0.0013636588147096734,0,0,0,0,0,0,0,0,0,0,0,0
放送,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032803536945307755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
當初,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0.0019295099631266423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018817405417094293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
挑選,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002497963589646103,0,0.0012746677957448623,0,0,0,0,0,0.0010281162345418427,0,0,0.001147411705062235,0,0,0,0
年前,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022105821773343607,0.0018724931384479287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023050241385673275,0,0,0,0,0,0,0,0.0009445811084158692,0,0,0,0,0,0,0,0,0.0014429910858392925,0.0012039479331926927,0,0,0,0,0,0.001052310193507927,0,0,0,0
冷冷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008679770523782859,0,0,0,0,0,0,0,0,0.0012351076998315834
鑄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CP值尚可,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002101021959849011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006175538499157917
壓過,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
濃厚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016849128193268254,0,0,0,0,0,0.0015276938414671042,0,0,0,0,0.002371657265331917,0,0,0,0,0,0,0,0,0,0,0,0,0.0010833084918268603,0,0,0
新款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久然,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
要付,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016629710493013404,0,0,0,0,0.0012904079613586634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
送費,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
介,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0.002058362624010482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
混到,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花生粉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
負擔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022105821773343607,0,0,0,0,0,0,0,0,0,0.0017077458880694631,0,0,0,0.0014475845090320505,0.0013840166675484693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009935200797008363,0.0012905892298242364,0,0.0005071273435337708
好ㄘ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013416239311814964,0,0,0.0013817102740571918,0,0,0,0,0,0,0,0.0007405720585054156,0,0
哪次,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
爛的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128788402572983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013150816386551247,0,0.001129081141696168,0,0,0,0.0011257639734502738,0,0,0,0.000686398410144446,0.0010451603476662448,0,0.001024550568083254,0,0,0.0009567588326170711,0,0,0
愛買,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017740483860688233,0,0,0,0,0.00193093701885042,0.0011414788543070175,0.00173195232267058,0,0,0.0013705094827999493,0,0,0,0,0,0,0,0,0,0,0,0.0009030150851675877,0,0,0,0.0011248919753144454,0,0,0.0009192622079665726,0,0,0,0,0,0.0005720173927315507,0.0017419909143805696,0.0007567031030625312,0,0.0009205872706086867,0,0,0.0005178653306181037,0,0.000406982583390012
大創,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057834272060738965,0,0,0,0,0,0,0,0,0,0,0,0.002287949224380882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有助,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
消化,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025827090594607387,0,0,0,0.0016086490376958234,0,0,0,0,0,0,0,0,0.0008180120834319782,0,0,0,0,0,0,0,0,0
靠窗,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0.0029299966106737904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011502627643683752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尷尬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128788402572983,0.0018032089998265268,0,0,0,0,0,0,0,0,0,0,0.0016843160987390637,0,0,0,0,0,0,0,0,0.0016614933873740356,0,0,0,0,0,0,0,0.0022061571066607382,0,0,0.0011442535646528913,0,0,0,0,0.0009080140105761541,0,0,0,0.0009567588326170711,0,0,0
盯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017069068762313626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008860309750677542,0
消化不良,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
貼紙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
